ID,duplicated,pii_absent_high_confidence,pii_absent_low_confidence,full name,ssn,ssn last 4,drivers license #,passport #,TIN,irs identity protection pin,student identification #,bank account #,credit card #,cvv/cvc,password,username,email address,phone number
5216,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5217,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5218,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5220,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5221,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5222,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5223,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5224,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5226,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5227,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5232,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5233,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5234,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5235,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5236,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5237,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5238,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5239,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5240,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5242,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5244,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5245,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5246,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5248,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5249,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5250,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5252,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5253,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5255,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5258,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5259,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5261,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5262,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5265,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5266,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5269,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5270,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5271,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5272,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5274,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5276,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5277,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5278,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5280,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5281,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5284,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5285,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5287,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5290,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5291,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5293,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5294,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5297,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5298,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5301,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5302,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5304,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5305,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5307,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5308,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5309,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5310,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5311,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5312,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5314,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5316,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5319,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5320,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5322,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5323,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5324,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5325,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5326,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5327,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5328,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5330,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5332,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5335,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5339,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5340,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5343,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5346,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5348,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5349,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5350,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5351,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5352,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5354,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5356,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5357,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5359,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5360,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5361,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5363,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5364,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5366,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5367,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5369,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5370,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5372,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5373,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5376,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5377,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5378,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5379,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5380,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5381,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5382,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5383,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5384,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5385,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5386,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5389,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5390,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5392,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5395,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5396,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5397,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5398,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5399,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
5403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5404,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5408,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5409,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5410,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5411,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5413,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5414,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5417,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5418,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5420,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5421,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5422,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5424,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5428,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5429,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5430,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5433,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5434,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5435,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5436,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5437,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5439,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5440,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5442,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5443,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5446,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5448,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5452,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5454,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5455,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5456,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5458,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5459,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5460,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5461,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5462,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5463,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5464,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5465,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5466,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5467,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5468,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5469,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5470,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5471,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5472,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5473,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5476,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5478,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5479,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5480,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5481,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5482,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5483,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5484,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5485,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5486,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5487,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5488,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5489,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5490,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5491,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5492,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5493,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5494,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5495,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5496,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5497,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5498,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5499,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5501,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5502,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5503,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5504,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5505,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5506,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5507,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5508,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5509,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5510,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5511,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5512,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5513,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5514,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5515,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5516,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5517,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5519,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5520,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5521,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5522,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5523,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5524,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5525,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5526,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5527,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5528,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5529,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5530,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5531,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5532,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5533,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5534,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5535,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5536,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5537,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5538,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5539,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5540,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5541,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5542,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5543,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5544,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5545,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5546,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5548,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5549,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5550,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5551,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5552,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5553,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5555,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5557,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5558,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5559,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5560,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5561,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5562,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5563,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5564,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5565,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5566,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5567,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5568,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5569,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5570,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5571,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
